Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
2002-08-06,9.755,9.472,9.795,9.471,"239,72M","3,01%"
2002-08-07,9.87,9.766,9.933,9.649,"310,75M","1,18%"
2002-08-08,10.316,9.911,10.42,9.911,"593,88M","4,52%"
2002-08-09,9.986,10.315,10.315,9.971,"289,95M","-3,20%"
2002-08-12,9.724,10.008,10.009,9.687,"198,18M","-2,62%"
2002-08-13,9.444,9.724,9.842,9.444,"311,90M","-2,88%"
2002-08-14,9.343,9.461,9.587,9.017,"497,66M","-1,07%"
2002-08-15,9.183,9.373,9.473,9.161,"242,40M","-1,71%"
2002-08-16,9.526,9.213,9.539,9.213,"325,42M","3,74%"
2002-08-19,9.417,9.512,9.657,9.404,"296,57M","-1,14%"
2002-08-20,9.263,9.455,9.552,9.258,"243,67M","-1,64%"
2002-08-21,9.438,9.27,9.495,9.27,"289,75M","1,89%"
2002-08-22,9.703,9.441,9.703,9.412,"300,58M","2,81%"
2002-08-23,9.676,9.71,9.761,9.594,"293,00M","-0,28%"
2002-08-26,10.098,9.69,10.1,9.689,"332,03M","4,36%"
2002-08-27,10.372,10.118,10.389,10.118,"479,17M","2,71%"
2002-08-28,10.38,10.383,10.436,10.231,"417,55M","0,08%"
2002-08-29,10.455,10.351,10.519,10.175,"507,11M","0,72%"
2002-08-30,10.382,10.465,10.604,10.382,"628,83M","-0,70%"
2002-09-02,10.378,10.383,10.477,10.312,"206,19M","-0,04%"
2002-09-03,10.136,10.365,10.372,10.065,"336,90M","-2,33%"
2002-09-04,9.997,10.167,10.174,9.921,"270,94M","-1,37%"
2002-09-05,9.723,9.993,9.993,9.709,"308,81M","-2,74%"
2002-09-06,9.717,9.739,9.882,9.643,"240,46M","-0,06%"
2002-09-09,9.954,9.725,9.955,9.716,"282,82M","2,44%"
2002-09-10,9.96,9.962,10.052,9.841,"259,61M","0,06%"
2002-09-11,10.182,9.967,10.248,9.967,"259,81M","2,23%"
2002-09-12,10.173,10.182,10.188,10.032,"180,42M","-0,09%"
2002-09-13,10.181,10.156,10.219,10.086,"216,87M","0,08%"
2002-09-16,9.831,10.171,10.172,9.822,"216,05M","-3,44%"
2002-09-17,9.65,9.855,9.943,9.613,"223,59M","-1,84%"
2002-09-18,9.505,9.626,9.638,9.399,"289,82M","-1,50%"
2002-09-19,9.372,9.512,9.626,9.353,"255,19M","-1,40%"
2002-09-20,9.585,9.375,9.638,9.375,"217,28M","2,27%"
2002-09-23,9.264,9.575,9.575,9.137,"235,80M","-3,35%"
2002-09-24,9.148,9.245,9.341,9.069,"282,14M","-1,25%"
2002-09-25,9.228,9.207,9.357,9.207,"303,58M","0,87%"
2002-09-26,9.199,9.251,9.386,9.17,"189,44M","-0,31%"
2002-09-27,8.716,9.2,9.202,8.703,"243,86M","-5,25%"
2002-09-30,8.623,8.718,8.72,8.352,"225,51M","-1,07%"
2002-10-01,8.998,8.642,9.021,8.637,"255,78M","4,35%"
2002-10-02,8.82,9.011,9.132,8.811,"322,38M","-1,98%"
2002-10-03,9.14,8.852,9.17,8.807,"202,39M","3,63%"
2002-10-04,9.26,9.151,9.319,9.092,"221,64M","1,31%"
2002-10-07,8.863,9.268,9.288,8.841,"148,03M","-4,29%"
2002-10-08,8.847,8.87,8.909,8.691,"252,16M","-0,18%"
2002-10-09,8.715,8.838,9.29,8.604,"181,30M","-1,49%"
2002-10-10,8.866,8.708,8.932,8.707,"200,49M","1,73%"
2002-10-11,8.855,8.864,9.042,8.832,"209,87M","-0,12%"
2002-10-14,8.451,8.853,8.853,8.43,"196,33M","-4,56%"
2002-10-15,8.507,8.452,8.622,8.446,"201,40M","0,66%"
2002-10-16,8.371,8.51,8.513,8.225,"285,94M","-1,60%"
2002-10-17,8.902,8.397,8.92,8.397,"362,60M","6,34%"
2002-10-18,9.022,8.902,9.081,8.873,"296,36M","1,35%"
2002-10-21,9.128,9.022,9.161,8.979,"262,87M","1,17%"
2002-10-22,9.331,9.099,9.331,8.982,"405,34M","2,22%"
2002-10-23,9.84,9.342,9.84,9.263,"583,47M","5,45%"
2002-10-24,9.799,9.832,10.107,9.763,"634,08M","-0,42%"
2002-10-25,10.015,9.807,10.067,9.698,"317,34M","2,20%"
2002-10-28,9.574,10.022,10.092,9.573,"377,83M","-4,40%"
2002-10-29,9.601,9.57,9.656,9.439,"269,76M","0,28%"
2002-10-30,10.069,9.602,10.097,9.602,"411,01M","4,87%"
2002-10-31,10.168,10.099,10.241,10.063,"457,41M","0,98%"
2002-11-01,10.14,10.172,10.266,10.043,"319,51M","-0,28%"
2002-11-04,9.913,10.147,10.378,9.913,"305,44M","-2,24%"
2002-11-05,9.861,9.904,10.034,9.825,"243,76M","-0,52%"
2002-11-06,9.703,9.857,9.861,9.583,"315,10M","-1,60%"
2002-11-07,9.799,9.734,9.893,9.618,"270,03M","0,99%"
2002-11-08,9.86,9.859,10.03,9.857,"245,14M","0,62%"
2002-11-11,9.886,9.873,9.977,9.868,"162,07M","0,26%"
2002-11-12,9.721,9.864,9.871,9.647,"283,78M","-1,67%"
2002-11-13,9.764,9.721,9.813,9.569,"270,23M","0,44%"
2002-11-14,9.884,9.762,9.904,9.738,"190,94M","1,23%"
2002-11-18,9.971,9.91,10.1,9.91,"279,86M","0,88%"
2002-11-19,9.971,9.971,10.052,9.839,"317,62M","0,00%"
2002-11-20,10.088,9.983,10.112,9.901,"342,07M","1,17%"
2002-11-21,10.289,10.105,10.318,10.086,"342,95M","1,99%"
2002-11-22,10.404,10.288,10.433,10.124,"314,61M","1,12%"
2002-11-25,10.246,10.407,10.447,10.234,"322,69M","-1,52%"
2002-11-26,10.132,10.243,10.283,10.084,"309,32M","-1,11%"
2002-11-27,10.226,10.142,10.286,10.123,"215,81M","0,93%"
2002-11-28,10.239,10.222,10.292,10.187,"113,38M","0,13%"
2002-11-29,10.509,10.25,10.519,10.25,"245,28M","2,64%"
2002-12-02,10.674,10.517,10.735,10.517,"292,38M","1,57%"
2002-12-03,10.663,10.672,10.674,10.576,"303,26M","-0,10%"
2002-12-04,10.64,10.664,10.681,10.505,"315,30M","-0,22%"
2002-12-05,10.413,10.645,10.651,10.346,"295,59M","-2,13%"
2002-12-06,10.569,10.414,10.575,10.412,"205,88M","1,50%"
2002-12-09,10.339,10.562,10.562,10.339,"204,30M","-2,18%"
2002-12-10,10.331,10.345,10.497,10.307,"242,92M","-0,08%"
2002-12-11,10.614,10.34,10.652,10.34,"460,01M","2,74%"
2002-12-12,10.587,10.617,10.743,10.569,"335,52M","-0,25%"
2002-12-13,10.564,10.598,10.648,10.494,"330,84M","-0,22%"
2002-12-16,10.771,10.62,10.798,10.611,"441,80M","1,96%"
2002-12-17,10.833,10.778,10.948,10.526,"356,29M","0,58%"
2002-12-18,10.984,10.833,11.007,10.723,"517,79M","1,39%"
2002-12-19,11.208,10.987,11.222,10.984,"556,38M","2,04%"
2002-12-20,11.49,11.275,11.606,11.262,"477,37M","2,52%"
2002-12-23,11.47,11.493,11.648,11.384,"285,34M","-0,17%"
2002-12-26,11.318,11.475,11.475,11.301,"146,90M","-1,33%"
2002-12-27,11.234,11.326,11.326,11.207,"142,34M","-0,74%"
2002-12-30,11.268,11.235,11.325,11.212,"248,50M","0,30%"
2003-01-02,11.603,11.291,11.603,11.291,"195,13M","2,97%"
2003-01-03,11.6,11.632,11.798,11.6,"197,05M","-0,03%"
2003-01-06,12.02,11.636,12.032,11.633,"398,40M","3,62%"
2003-01-07,11.876,12.01,12.018,11.842,"387,98M","-1,20%"
2003-01-08,11.786,11.875,11.928,11.757,"217,19M","-0,76%"
2003-01-09,11.912,11.814,11.964,11.78,"275,39M","1,07%"
2003-01-10,12.243,11.925,12.243,11.925,"298,81M","2,78%"
2003-01-13,12.11,12.243,12.35,12.095,"270,72M","-1,09%"
2003-01-14,12.175,12.131,12.175,12.052,"264,92M","0,54%"
2003-01-15,11.971,12.151,12.151,11.899,"418,74M","-1,68%"
2003-01-16,11.952,11.973,12.193,11.921,"708,09M","-0,16%"
2003-01-17,11.676,11.952,11.952,11.649,"335,80M","-2,31%"
2003-01-20,11.648,11.675,11.742,11.545,"209,95M","-0,24%"
2003-01-21,11.435,11.61,11.662,11.434,"318,28M","-1,83%"
2003-01-22,11.142,11.428,11.428,11.132,"427,08M","-2,56%"
2003-01-23,11.162,11.148,11.336,11.027,"337,15M","0,18%"
2003-01-24,10.784,11.157,11.158,10.753,"285,14M","-3,39%"
2003-01-27,10.53,10.768,10.768,10.462,"369,30M","-2,36%"
2003-01-28,10.517,10.534,10.65,10.495,"360,52M","-0,12%"
2003-01-29,10.863,10.514,10.863,10.457,"351,71M","3,29%"
2003-01-30,10.751,10.873,11.001,10.705,"262,67M","-1,03%"
2003-01-31,10.941,10.761,11.004,10.741,"276,11M","1,77%"
2003-02-03,10.91,10.943,11.067,10.852,"229,17M","-0,28%"
2003-02-04,10.577,10.879,10.879,10.534,"287,12M","-3,05%"
2003-02-05,10.592,10.581,10.761,10.497,"342,69M","0,14%"
2003-02-06,10.566,10.587,10.589,10.36,"252,85M","-0,25%"
2003-02-07,10.381,10.567,10.692,10.355,"196,65M","-1,75%"
2003-02-10,10.48,10.388,10.527,10.31,"228,42M","0,95%"
2003-02-11,10.509,10.491,10.65,10.475,"252,40M","0,28%"
2003-02-12,10.51,10.512,10.587,10.445,"341,51M","0,01%"
2003-02-13,10.108,10.509,10.509,10.091,"294,98M","-3,82%"
2003-02-14,10.081,10.103,10.163,9.968,"190,81M","-0,27%"
2003-02-17,10.189,10.089,10.229,10.089,"138,64M","1,07%"
2003-02-18,10.45,10.192,10.466,10.166,"340,07M","2,56%"
2003-02-19,10.252,10.434,10.434,10.206,"212,35M","-1,89%"
2003-02-20,10.217,10.259,10.268,10.118,"217,42M","-0,34%"
2003-02-21,10.331,10.222,10.34,10.144,"229,60M","1,12%"
2003-02-24,10.254,10.334,10.454,10.251,"287,11M","-0,75%"
2003-02-25,10.192,10.231,10.231,10.022,"380,85M","-0,60%"
2003-02-26,9.995,10.192,10.271,9.977,"273,28M","-1,93%"
2003-02-27,10.15,10.006,10.151,9.998,"225,01M","1,55%"
2003-02-28,10.281,10.153,10.281,10.152,"194,71M","1,29%"
2003-03-05,10.306,10.263,10.318,10.104,"113,34M","0,24%"
2003-03-06,10.615,10.311,10.626,10.311,"326,42M","3,00%"
2003-03-07,10.724,10.608,10.8,10.438,"315,64M","1,03%"
2003-03-10,10.309,10.695,10.695,10.294,"259,81M","-3,87%"
2003-03-11,10.34,10.314,10.408,10.199,"205,87M","0,30%"
2003-03-12,10.577,10.343,10.579,10.29,"198,16M","2,29%"
2003-03-13,10.783,10.606,10.84,10.591,"397,94M","1,95%"
2003-03-14,10.817,10.792,10.924,10.755,"293,75M","0,32%"
2003-03-17,10.875,10.783,10.94,10.609,"322,28M","0,54%"
2003-03-18,11.151,10.891,11.192,10.891,"369,81M","2,54%"
2003-03-19,11.006,11.143,11.143,10.944,"369,60M","-1,30%"
2003-03-20,11.159,10.993,11.174,10.858,"310,49M","1,39%"
2003-03-21,11.377,11.176,11.413,11.176,"282,85M","1,95%"
2003-03-24,11.053,11.362,11.362,11.024,"217,04M","-2,85%"
2003-03-25,11.232,11.047,11.243,11.035,"245,91M","1,62%"
2003-03-26,11.206,11.248,11.296,11.186,"277,94M","-0,23%"
2003-03-27,11.233,11.204,11.262,11.036,"296,13M","0,24%"
2003-03-28,11.396,11.273,11.421,11.221,"253,54M","1,45%"
2003-03-31,11.274,11.387,11.387,11.215,"213,48M","-1,07%"
2003-04-01,11.592,11.283,11.617,11.283,"397,56M","2,82%"
2003-04-02,11.872,11.615,11.998,11.602,"455,94M","2,42%"
2003-04-03,12.006,11.877,12.132,11.876,"454,39M","1,13%"
2003-04-04,12.066,12.014,12.135,11.924,"269,61M","0,50%"
2003-04-07,12.136,12.154,12.436,12.12,"377,25M","0,58%"
2003-04-08,11.779,12.124,12.136,11.732,"397,04M","-2,94%"
2003-04-09,11.759,11.784,11.904,11.754,"293,93M","-0,17%"
2003-04-10,11.591,11.784,11.819,11.578,"293,58M","-1,43%"
2003-04-11,11.719,11.614,11.753,11.608,"243,22M","1,10%"
2003-04-14,11.874,11.726,11.889,11.719,"296,98M","1,32%"
2003-04-15,12.106,11.865,12.111,11.828,"459,31M","1,95%"
2003-04-16,12.043,12.12,12.245,12.012,"428,38M","-0,52%"
2003-04-17,12.395,12.052,12.432,12.052,"403,36M","2,92%"
2003-04-22,12.452,12.393,12.502,12.245,"293,45M","0,46%"
2003-04-23,12.394,12.455,12.455,12.315,"296,33M","-0,47%"
2003-04-24,12.12,12.37,12.383,12.1,"347,97M","-2,21%"
2003-04-25,12.126,12.124,12.185,12.059,"306,65M","0,05%"
2003-04-28,12.462,12.128,12.48,12.009,"339,88M","2,77%"
2003-04-29,12.678,12.47,12.82,12.47,"455,75M","1,73%"
2003-04-30,12.557,12.713,12.746,12.557,"428,91M","-0,95%"
2003-05-02,12.81,12.565,12.866,12.542,"276,02M","2,01%"
2003-05-05,12.833,12.829,12.87,12.717,"338,63M","0,18%"
2003-05-06,12.644,12.829,12.846,12.608,"318,41M","-1,47%"
2003-05-07,12.956,12.669,12.981,12.664,"462,57M","2,47%"
2003-05-08,12.921,12.969,13.028,12.864,"368,61M","-0,27%"
2003-05-09,13.214,12.95,13.247,12.95,"476,92M","2,27%"
2003-05-12,13.32,13.206,13.345,13.096,"307,23M","0,80%"
2003-05-13,13.421,13.322,13.565,13.316,"490,48M","0,76%"
2003-05-14,13.459,13.428,13.483,13.336,"301,98M","0,28%"
2003-05-15,13.13,13.465,13.465,13.092,"386,51M","-2,44%"
2003-05-16,13.225,13.143,13.225,12.877,"356,29M","0,72%"
2003-05-19,12.746,13.179,13.182,12.732,"318,86M","-3,62%"
2003-05-20,12.745,12.753,12.753,12.576,"312,85M","-0,01%"
2003-05-21,13.034,12.749,13.077,12.711,"265,43M","2,27%"
2003-05-22,13.101,13.031,13.173,12.971,"294,37M","0,51%"
2003-05-23,13.143,13.101,13.246,13.029,"286,74M","0,32%"
2003-05-26,12.852,13.149,13.239,12.852,"223,68M","-2,21%"
2003-05-27,13.246,12.861,13.321,12.859,"288,41M","3,07%"
2003-05-28,13.294,13.257,13.427,13.257,"312,82M","0,36%"
2003-05-29,13.405,13.303,13.507,13.301,"378,98M","0,83%"
2003-05-30,13.422,13.413,13.541,13.312,"319,66M","0,13%"
2003-06-02,13.229,13.441,13.505,13.212,"299,97M","-1,44%"
2003-06-03,13.35,13.231,13.35,13.106,"304,12M","0,91%"
2003-06-04,13.718,13.386,13.76,13.374,"465,94M","2,76%"
2003-06-05,13.78,13.69,13.908,13.588,"361,61M","0,45%"
2003-06-06,13.923,13.794,14.071,13.794,"319,42M","1,04%"
2003-06-09,13.846,13.926,13.979,13.81,"251,15M","-0,55%"
2003-06-10,13.894,13.869,14.072,13.808,"358,35M","0,35%"
2003-06-11,13.877,13.898,13.93,13.721,"296,07M","-0,12%"
2003-06-12,13.983,13.901,14.007,13.738,"301,45M","0,76%"
2003-06-13,13.734,13.98,14.047,13.677,"326,21M","-1,78%"
2003-06-16,13.833,13.737,13.963,13.697,"270,44M","0,72%"
2003-06-17,13.777,13.843,13.973,13.732,"300,58M","-0,40%"
2003-06-18,13.51,13.79,13.89,13.372,"527,95M","-1,94%"
2003-06-20,13.131,13.514,13.514,13.105,"270,44M","-2,81%"
2003-06-23,12.991,13.132,13.273,12.895,"268,13M","-1,07%"
2003-06-24,13.108,12.993,13.204,12.993,"291,85M","0,90%"
2003-06-25,13.026,13.11,13.286,13.015,"433,65M","-0,63%"
2003-06-26,13.112,13.03,13.237,13.03,"326,24M","0,66%"
2003-06-27,13.024,13.112,13.193,12.976,"243,80M","-0,67%"
2003-06-30,12.973,13.027,13.066,12.93,"187,87M","-0,39%"
2003-07-01,13.291,12.967,13.291,12.893,"281,65M","2,45%"
2003-07-02,13.31,13.292,13.376,13.24,"189,25M","0,14%"
2003-07-03,13.134,13.308,13.309,13.134,"183,26M","-1,32%"
2003-07-04,13.274,13.135,13.292,13.067,"151,76M","1,07%"
2003-07-07,13.402,13.274,13.444,13.273,"277,04M","0,96%"
2003-07-08,13.619,13.401,13.619,13.339,"218,25M","1,62%"
2003-07-10,13.501,13.622,13.622,13.407,"229,20M","-0,87%"
2003-07-11,13.321,13.498,13.522,13.287,"229,61M","-1,33%"
2003-07-14,13.588,13.322,13.635,13.322,"196,83M","2,00%"
2003-07-15,13.614,13.593,13.736,13.568,"227,20M","0,19%"
2003-07-16,13.487,13.612,13.633,13.435,"174,04M","-0,93%"
2003-07-17,13.622,13.487,13.636,13.36,"242,62M","1,00%"
2003-07-18,13.794,13.622,13.809,13.622,"249,39M","1,26%"
2003-07-21,13.676,13.794,13.859,13.676,"232,95M","-0,86%"
2003-07-22,13.835,13.676,13.867,13.671,"224,47M","1,16%"
2003-07-23,13.799,13.852,13.942,13.755,"309,00M","-0,26%"
2003-07-24,13.761,13.799,13.947,13.755,"244,37M","-0,28%"
2003-07-25,13.75,13.761,13.868,13.661,"255,05M","-0,08%"
2003-07-28,13.643,13.752,13.783,13.605,"232,43M","-0,78%"
2003-07-29,13.623,13.652,13.704,13.576,"241,49M","-0,15%"
2003-07-30,13.475,13.623,13.698,13.453,"221,34M","-1,09%"
2003-07-31,13.572,13.475,13.615,13.475,"253,61M","0,72%"
2003-08-01,13.13,13.579,13.579,13.13,"292,06M","-3,26%"
2003-08-04,12.939,13.128,13.128,12.757,"275,36M","-1,45%"
2003-08-05,13.059,12.94,13.112,12.94,"288,34M","0,93%"
2003-08-06,12.888,13.06,13.188,12.839,"311,43M","-1,31%"
2003-08-07,13.328,12.892,13.35,12.892,"273,70M","3,41%"
2003-08-08,13.5,13.333,13.513,13.333,"267,09M","1,29%"
2003-08-11,13.56,13.5,13.582,13.442,"157,44M","0,44%"
2003-08-12,13.602,13.558,13.766,13.553,"214,67M","0,31%"
2003-08-13,13.682,13.597,13.858,13.542,"468,34M","0,59%"
2003-08-14,13.812,13.683,13.849,13.529,"217,79M","0,95%"
2003-08-15,13.89,13.81,13.952,13.744,"207,70M","0,56%"
2003-08-18,14.146,13.9,14.147,13.9,"314,11M","1,84%"
2003-08-19,14.158,14.147,14.236,14.091,"340,29M","0,08%"
2003-08-20,14.467,14.158,14.506,14.058,"442,34M","2,18%"
2003-08-21,14.67,14.47,14.687,14.398,"454,70M","1,40%"
2003-08-22,14.613,14.67,14.764,14.588,"322,55M","-0,39%"
2003-08-25,14.473,14.613,14.714,14.426,"256,87M","-0,96%"
2003-08-26,14.878,14.475,14.948,14.425,"376,74M","2,80%"
2003-08-27,15.143,14.876,15.143,14.876,"357,64M","1,78%"
2003-08-28,15.065,15.151,15.252,14.929,"341,34M","-0,52%"
2003-08-29,15.174,15.065,15.197,14.857,"308,40M","0,72%"
2003-09-01,15.352,15.174,15.374,15.075,"196,46M","1,17%"
2003-09-02,15.454,15.352,15.475,15.321,"309,80M","0,66%"
2003-09-03,15.634,15.455,15.69,15.455,"450,61M","1,16%"
2003-09-04,15.705,15.635,15.884,15.564,"374,26M","0,45%"
2003-09-05,15.9,15.707,15.951,15.61,"353,26M","1,24%"
2003-09-08,16.05,15.904,16.239,15.895,"473,88M","0,94%"
2003-09-09,15.718,16.051,16.062,15.699,"428,00M","-2,07%"
2003-09-10,15.983,15.716,15.997,15.492,"438,73M","1,69%"
2003-09-11,16.292,15.985,16.454,15.985,"472,82M","1,93%"
2003-09-12,16.421,16.283,16.508,16.058,"416,80M","0,79%"
2003-09-15,16.342,16.423,16.601,16.277,"446,07M","-0,48%"
2003-09-16,16.27,16.354,16.496,16.258,"387,27M","-0,44%"
2003-09-17,16.492,16.28,16.492,16.225,"353,74M","1,36%"
2003-09-18,16.889,16.492,16.911,16.424,"495,29M","2,41%"
2003-09-19,16.851,16.89,17.104,16.822,"396,65M","-0,22%"
2003-09-22,16.486,16.85,16.85,16.45,"286,68M","-2,17%"
2003-09-23,16.444,16.488,16.542,16.226,"291,78M","-0,25%"
2003-09-24,16.058,16.446,16.636,16.053,"289,88M","-2,35%"
2003-09-25,15.806,16.058,16.203,15.775,"351,80M","-1,57%"
2003-09-26,15.811,15.807,16.113,15.773,"283,62M","0,03%"
2003-09-29,16.109,15.81,16.115,15.768,"210,48M","1,88%"
2003-09-30,16.011,16.109,16.287,16.01,"273,74M","-0,61%"
2003-10-01,16.579,16.01,16.609,16.01,"366,08M","3,55%"
2003-10-02,16.894,16.582,17.07,16.582,"547,89M","1,90%"
2003-10-03,17.089,16.898,17.29,16.898,"463,16M","1,15%"
2003-10-06,17.273,17.09,17.346,17.026,"292,97M","1,08%"
2003-10-07,17.47,17.278,17.537,17.134,"516,18M","1,14%"
2003-10-08,17.805,17.474,17.952,17.474,"531,00M","1,92%"
2003-10-09,17.708,17.805,18.06,17.553,"521,46M","-0,54%"
2003-10-10,17.676,17.699,17.834,17.496,"284,91M","-0,18%"
2003-10-13,18.062,17.676,18.075,17.676,"379,98M","2,18%"
2003-10-14,18.178,18.063,18.246,18.063,"363,33M","0,64%"
2003-10-15,17.942,18.176,18.313,17.819,"616,25M","-1,30%"
2003-10-16,17.955,17.944,18.075,17.834,"280,56M","0,07%"
2003-10-17,17.791,17.923,17.946,17.679,"205,45M","-0,91%"
2003-10-20,18.37,17.791,18.399,17.77,"361,63M","3,25%"
2003-10-21,18.449,18.37,18.66,18.37,"378,08M","0,43%"
2003-10-22,18.235,18.449,18.449,18.221,"298,19M","-1,16%"
2003-10-23,17.69,18.235,18.235,17.592,"406,04M","-2,99%"
2003-10-24,17.814,17.687,17.835,17.34,"232,86M","0,70%"
2003-10-27,17.75,17.82,17.964,17.664,"249,00M","-0,36%"
2003-10-28,18.228,17.75,18.228,17.691,"268,47M","2,69%"
2003-10-29,17.945,18.228,18.454,17.945,"329,64M","-1,55%"
2003-10-30,18.094,17.945,18.193,17.731,"298,65M","0,83%"
2003-10-31,17.982,18.095,18.218,17.912,"266,03M","-0,62%"
2003-11-03,18.517,17.983,18.517,17.983,"291,39M","2,98%"
2003-11-04,18.541,18.519,18.714,18.456,"359,17M","0,13%"
2003-11-05,18.307,18.545,18.563,18.267,"345,96M","-1,26%"
2003-11-06,18.613,18.307,18.68,18.307,"351,07M","1,67%"
2003-11-07,18.672,18.614,18.907,18.614,"260,12M","0,32%"
2003-11-10,18.572,18.672,18.725,18.435,"252,87M","-0,54%"
2003-11-11,18.409,18.572,18.572,18.261,"373,66M","-0,88%"
2003-11-12,18.794,18.409,18.812,18.352,"340,78M","2,09%"
2003-11-13,18.755,18.795,19.115,18.677,"440,98M","-0,21%"
2003-11-14,18.986,18.763,19.052,18.712,"441,96M","1,23%"
2003-11-17,18.669,18.985,18.985,18.648,"389,06M","-1,67%"
2003-11-18,18.813,18.669,19.022,18.669,"353,84M","0,77%"
2003-11-19,18.807,18.819,18.857,18.61,"255,26M","-0,03%"
2003-11-20,19.199,18.815,19.262,18.815,"332,02M","2,08%"
2003-11-21,19.248,19.197,19.376,19.144,"296,39M","0,26%"
2003-11-24,19.691,19.258,19.73,19.258,"329,51M","2,30%"
2003-11-25,19.81,19.694,19.82,19.615,"257,63M","0,60%"
2003-11-26,19.695,19.81,20.002,19.667,"240,94M","-0,58%"
2003-11-27,19.961,19.695,19.961,19.616,"180,73M","1,35%"
2003-11-28,20.184,19.962,20.188,19.848,"302,21M","1,12%"
2003-12-01,20.521,20.184,20.522,20.184,"347,78M","1,67%"
2003-12-02,20.458,20.523,20.63,20.354,"304,97M","-0,31%"
2003-12-03,20.54,20.462,20.586,20.322,"283,21M","0,40%"
2003-12-04,20.414,20.54,20.57,20.323,"251,50M","-0,61%"
2003-12-05,20.88,20.418,20.922,20.418,"317,23M","2,28%"
2003-12-08,20.889,20.882,20.937,20.673,"244,32M","0,04%"
2003-12-09,21.26,20.889,21.363,20.889,"413,53M","1,78%"
2003-12-10,20.973,21.258,21.394,20.93,"471,91M","-1,35%"
2003-12-11,21.296,20.971,21.459,20.971,"420,36M","1,54%"
2003-12-12,20.974,21.296,21.514,20.873,"303,35M","-1,51%"
2003-12-15,20.71,20.974,21.381,20.709,"365,54M","-1,26%"
2003-12-16,20.76,20.71,20.842,20.544,"246,95M","0,24%"
2003-12-17,21.199,20.763,21.318,20.763,"436,62M","2,11%"
2003-12-18,21.489,21.199,21.502,21.195,"267,06M","1,37%"
2003-12-19,21.386,21.489,21.671,21.381,"262,17M","-0,48%"
2003-12-22,21.63,21.386,21.63,21.344,"199,02M","1,14%"
2003-12-23,21.688,21.631,21.914,21.631,"259,01M","0,27%"
2003-12-26,21.807,21.688,21.829,21.688,"989,48M","0,55%"
2003-12-29,22.045,21.815,22.046,21.815,"199,68M","1,09%"
2003-12-30,22.236,22.051,22.31,22.051,"282,07M","0,87%"
2004-01-02,22.445,22.233,22.45,22.208,"136,42M","0,94%"
2004-01-05,23.532,22.445,23.532,22.445,"496,71M","4,84%"
2004-01-06,23.576,23.532,23.976,23.18,"472,38M","0,19%"
2004-01-07,23.32,23.576,23.899,23.32,"464,08M","-1,09%"
2004-01-08,23.717,23.334,23.718,23.122,"436,74M","1,70%"
2004-01-09,23.917,23.722,24.088,23.71,"503,35M","0,84%"
2004-01-12,24.237,23.896,24.323,23.892,"379,91M","1,34%"
2004-01-13,23.94,24.237,24.518,23.867,"497,93M","-1,23%"
2004-01-14,23.399,23.947,24.01,22.878,"464,75M","-2,26%"
2004-01-15,22.962,23.4,23.4,22.962,"449,98M","-1,87%"
2004-01-16,23.155,22.964,23.243,22.687,"291,15M","0,84%"
2004-01-19,23.385,23.162,23.493,23.09,"256,15M","0,99%"
2004-01-20,23.679,23.382,23.724,23.382,"271,20M","1,26%"
2004-01-21,23.302,23.68,23.68,23.213,"319,64M","-1,59%"
2004-01-22,22.969,23.299,23.299,22.682,"347,08M","-1,43%"
2004-01-23,23.471,22.969,23.515,22.74,"287,87M","2,19%"
2004-01-26,24.35,23.471,24.35,23.471,"383,19M","3,75%"
2004-01-27,24.226,24.355,24.473,23.908,"526,96M","-0,51%"
2004-01-28,23.852,24.226,24.46,23.787,"343,42M","-1,54%"
2004-01-29,22.386,23.849,23.859,22.3,"516,61M","-6,15%"
2004-01-30,21.851,22.384,22.615,21.649,"430,57M","-2,39%"
2004-02-02,21.787,21.842,21.867,21.336,"327,36M","-0,29%"
2004-02-03,22.281,21.794,22.287,21.794,"302,44M","2,27%"
2004-02-04,21.685,22.289,22.718,21.555,"464,94M","-2,67%"
2004-02-05,21.092,21.685,21.909,21.077,"414,97M","-2,73%"
2004-02-06,21.969,21.092,21.969,20.598,"381,23M","4,16%"
2004-02-09,21.962,21.97,22.493,21.853,"373,11M","-0,03%"
2004-02-10,22.171,21.936,22.216,21.694,"350,83M","0,95%"
2004-02-11,23.197,22.173,23.241,22.057,"417,59M","4,63%"
2004-02-12,23.063,23.197,23.374,22.929,"309,59M","-0,58%"
2004-02-13,22.53,23.067,23.23,22.188,"367,40M","-2,31%"
2004-02-16,22.189,22.505,22.507,21.901,"163,74M","-1,51%"
2004-02-17,22.426,22.195,22.52,22.017,"414,03M","1,07%"
2004-02-18,22.0,22.43,22.668,21.899,"525,01M","-1,90%"
2004-02-19,20.951,21.998,21.998,20.877,"433,85M","-4,77%"
2004-02-20,21.337,20.949,21.342,20.092,"433,51M","1,84%"
2004-02-25,21.609,21.341,21.732,21.341,"127,14M","1,27%"
2004-02-26,21.45,21.608,21.608,21.18,"206,81M","-0,74%"
2004-02-27,21.755,21.455,21.755,21.448,"275,45M","1,42%"
2004-03-01,22.499,21.761,22.528,21.761,"340,33M","3,42%"
2004-03-02,22.442,22.496,22.714,21.942,"339,79M","-0,25%"
2004-03-03,22.55,22.442,22.801,22.191,"305,09M","0,48%"
